,Country,Year,Coal,Oil and gas,Utility-scale solar,Wind,Hydropower,Nuclear,Bioenergy,Geothermal
1658,BRICS,2004,0.0,157.68529999999998,0.0,0.4363,232.139,35.761,3.599,0.81445
1659,BRICS,2005,0.0,171.9938,0.0,0.7387999999999999,241.238,37.301,3.699,0.81445
1660,BRICS,2006,0.0,185.5518,0.0,1.9785,252.543,37.841,4.306,0.81445
1661,BRICS,2007,0.0,199.92860000000002,0.0,3.4221,263.204,40.181,4.863,0.83445
1662,BRICS,2008,0.0,210.8326,0.00087,7.9139,277.899,39.847,5.299,0.8944500000000001
1663,BRICS,2009,0.0,225.8646,0.018269999999999995,16.3952,298.336,39.847,6.468,1.1679000000000002
1664,BRICS,2010,0.0,241.55329999999998,0.11215272366110622,27.3409,321.331,43.033,8.256,1.1679000000000002
1665,BRICS,2011,0.0,255.8845,1.2006094453654093,46.6993,335.343,45.024,9.414,1.1879000000000002
1666,BRICS,2012,0.0,272.509,3.6786958026964016,66.3246,383.448,46.024,10.38,1.2979
1667,BRICS,2013,0.0,289.758,11.80168820831582,83.9572,398.406,49.242,12.11,1.2979
1668,BRICS,2014,0.0,316.701,23.12202683773125,107.9153,437.031,55.714,13.562,1.3579
1669,BRICS,2015,0.0,336.0216,38.25225877702171,137.3607,450.577,62.836,14.538,1.3929
1670,BRICS,2016,0.0,346.43109999999996,71.16430388258334,168.09820000000002,475.923,70.509,18.153,1.4879
1671,BRICS,2017,0.0,363.49809999999997,119.34530235895235,189.8114,487.016,74.864,20.423,1.7629000000000001
1672,BRICS,2018,0.0,390.7517,148.00943720228878,211.3777,492.323,84.922,21.749,1.9029
1673,BRICS,2019,0.0,411.4823,175.51735823862944,236.7028,498.997,90.177,24.396,2.0879000000000003
1674,BRICS,2020,0.0,425.6556,205.14287603596748,293.4568,505.616,90.365,27.647,2.0879000000000003
1675,BRICS,2021,0.0,441.1707,236.5944957576968,344.2161,529.815,95.357,32.3045,2.2339
1676,BRICS,2022,0.0,459.4136,297.01586409235915,381.1064,556.998,99.043,35.0845,2.2889
1677,BRICS,2023,0.0,480.3391,402.0242757020238,437.0791,571.33,102.551,37.2675,2.2889
1678,BRICS,2024,0.0,504.2858,511.7825112449873,485.40790000000004,586.561,104.848,37.5275,2.3389
1767,Bahamas,2012,0.0,0.052,0.0,0.0,0.0,0.0,0.0,0.0
1768,Bahamas,2013,0.0,0.052,0.0,0.0,0.0,0.0,0.0,0.0
1769,Bahamas,2014,0.0,0.052,0.0,0.0,0.0,0.0,0.0,0.0
1770,Bahamas,2015,0.0,0.052,0.0,0.0,0.0,0.0,0.0,0.0
1771,Bahamas,2016,0.0,0.052,0.0,0.0,0.0,0.0,0.0,0.0
1772,Bahamas,2017,0.0,0.052,0.0,0.0,0.0,0.0,0.0,0.0
1773,Bahamas,2018,0.0,0.052,0.0,0.0,0.0,0.0,0.0,0.0
1774,Bahamas,2019,0.0,0.18430000000000002,0.0,0.0,0.0,0.0,0.0,0.0
1775,Bahamas,2020,0.0,0.18430000000000002,0.0,0.0,0.0,0.0,0.0,0.0
1776,Bahamas,2021,0.0,0.18430000000000002,0.0,0.0,0.0,0.0,0.0,0.0
1777,Bahamas,2022,0.0,0.18430000000000002,0.0,0.0,0.0,0.0,0.0,0.0
1778,Bahamas,2023,0.0,0.18430000000000002,0.0,0.0,0.0,0.0,0.0,0.0
1779,Bahamas,2024,0.0,0.24630000000000002,0.0,0.0,0.0,0.0,0.0,0.0
1856,Bahrain,2000,0.0,1.494,0.0,0.0,0.0,0.0,0.0,0.0
1857,Bahrain,2001,0.0,1.494,0.0,0.0,0.0,0.0,0.0,0.0
1858,Bahrain,2002,0.0,1.494,0.0,0.0,0.0,0.0,0.0,0.0
1859,Bahrain,2003,0.0,2.481,0.0,0.0,0.0,0.0,0.0,0.0
1860,Bahrain,2004,0.0,2.481,0.0,0.0,0.0,0.0,0.0,0.0
1861,Bahrain,2005,0.0,3.141,0.0,0.0,0.0,0.0,0.0,0.0
1862,Bahrain,2006,0.0,3.141,0.0,0.0,0.0,0.0,0.0,0.0
1863,Bahrain,2007,0.0,4.083,0.0,0.0,0.0,0.0,0.0,0.0
1864,Bahrain,2008,0.0,4.083,0.0,0.0,0.0,0.0,0.0,0.0
1865,Bahrain,2009,0.0,4.083,0.0,0.0,0.0,0.0,0.0,0.0
1866,Bahrain,2010,0.0,4.083,0.0,0.0,0.0,0.0,0.0,0.0
1867,Bahrain,2011,0.0,4.083,0.0,0.0,0.0,0.0,0.0,0.0
1868,Bahrain,2012,0.0,5.309,0.0,0.0,0.0,0.0,0.0,0.0
1869,Bahrain,2013,0.0,5.309,0.0,0.0,0.0,0.0,0.0,0.0
1870,Bahrain,2014,0.0,5.309,0.0040999999999999995,0.0,0.0,0.0,0.0,0.0
1871,Bahrain,2015,0.0,5.309,0.0040999999999999995,0.0,0.0,0.0,0.0,0.0
1872,Bahrain,2016,0.0,5.309,0.0040999999999999995,0.0,0.0,0.0,0.0,0.0
1873,Bahrain,2017,0.0,5.309,0.0040999999999999995,0.0,0.0,0.0,0.0,0.0
1874,Bahrain,2018,0.0,5.309,0.0040999999999999995,0.0,0.0,0.0,0.0,0.0
1875,Bahrain,2019,0.0,7.100899999999999,0.0040999999999999995,0.0,0.0,0.0,0.0,0.0
1876,Bahrain,2020,0.0,7.100899999999999,0.0040999999999999995,0.0,0.0,0.0,0.0,0.0
1877,Bahrain,2021,0.0,7.100899999999999,0.0040999999999999995,0.0,0.0,0.0,0.0,0.0
1878,Bahrain,2022,0.0,8.6009,0.0040999999999999995,0.0,0.0,0.0,0.0,0.0
1879,Bahrain,2023,0.0,8.6009,0.0040999999999999995,0.0,0.0,0.0,0.0,0.0
1880,Bahrain,2024,0.0,9.2819,0.0040999999999999995,0.0,0.0,0.0,0.0,0.0
1983,Bangladesh,2000,0.0,1.687,0.0,0.0,0.23,0.0,0.0,0.0
1984,Bangladesh,2001,0.0,2.147,0.0,0.0,0.23,0.0,0.0,0.0
1985,Bangladesh,2002,0.0,2.597,0.0,0.0,0.23,0.0,0.0,0.0
1986,Bangladesh,2003,0.0,2.597,0.0,0.0,0.23,0.0,0.0,0.0
1987,Bangladesh,2004,0.0,2.597,0.0,0.0,0.23,0.0,0.0,0.0
1988,Bangladesh,2005,0.0,2.702,0.0,0.0,0.23,0.0,0.0,0.0
1989,Bangladesh,2006,0.25,2.702,0.0,0.0,0.23,0.0,0.0,0.0
1990,Bangladesh,2007,0.25,2.912,0.0,0.0,0.23,0.0,0.0,0.0
1991,Bangladesh,2008,0.25,3.022,0.0,0.0,0.23,0.0,0.0,0.0
1992,Bangladesh,2009,0.25,3.0770999999999997,0.0,0.0,0.23,0.0,0.0,0.0
1993,Bangladesh,2010,0.25,3.3321,0.0,0.0,0.23,0.0,0.0,0.0
1994,Bangladesh,2011,0.25,4.355,0.0,0.0,0.23,0.0,0.0,0.0
1995,Bangladesh,2012,0.25,4.9428,0.0,0.0,0.23,0.0,0.0,0.0
1996,Bangladesh,2013,0.25,5.4108,0.0,0.0,0.23,0.0,0.0,0.0
1997,Bangladesh,2014,0.25,5.9638,0.0,0.0,0.23,0.0,0.0,0.0
1998,Bangladesh,2015,0.25,8.0206,0.0,0.0,0.23,0.0,0.0,0.0
1999,Bangladesh,2016,0.25,9.511299999999999,0.0,0.0,0.23,0.0,0.0,0.0
2000,Bangladesh,2017,0.25,10.9717,0.0043,0.0,0.23,0.0,0.0,0.0
2001,Bangladesh,2018,0.525,13.592600000000001,0.0315,0.0,0.23,0.0,0.0,0.0
2002,Bangladesh,2019,0.525,16.2852,0.0438,0.0,0.23,0.0,0.0,0.0
2003,Bangladesh,2020,1.845,16.923099999999998,0.0873,0.0,0.23,0.0,0.0,0.0
2004,Bangladesh,2021,1.845,18.246,0.344542,0.0,0.23,0.0,0.0,0.0
2005,Bangladesh,2022,2.855,18.707,0.37454200000000004,0.0,0.23,0.0,0.042,0.0
2006,Bangladesh,2023,4.775,19.2035,0.8137920000000001,0.06,0.23,0.0,0.042,0.0
2007,Bangladesh,2024,6.035,20.2275,0.888492,0.06,0.23,0.0,0.042,0.0
2085,Barbados,2000,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
2086,Barbados,2001,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
2087,Barbados,2002,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
2088,Barbados,2003,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
2089,Barbados,2004,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
2090,Barbados,2005,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0
2091,Barbados,2006,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0
2092,Barbados,2007,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0
2093,Barbados,2008,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0
2094,Barbados,2009,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0
2095,Barbados,2010,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0
2096,Barbados,2011,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0
2097,Barbados,2012,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0
2098,Barbados,2013,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0
2099,Barbados,2014,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0
2100,Barbados,2015,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0
2101,Barbados,2016,0.0,0.11,0.009311,0.0,0.0,0.0,0.0,0.0
2102,Barbados,2017,0.0,0.11,0.009311,0.0,0.0,0.0,0.0,0.0
2103,Barbados,2018,0.0,0.11,0.012211,0.0,0.0,0.0,0.0,0.0
2104,Barbados,2019,0.0,0.11,0.012211,0.0,0.0,0.0,0.0,0.0
2105,Barbados,2020,0.0,0.11,0.014011,0.0,0.0,0.0,0.0,0.0
2106,Barbados,2021,0.0,0.11,0.018611,0.0,0.0,0.0,0.0,0.0
2107,Barbados,2022,0.0,0.11,0.020111,0.0,0.0,0.0,0.0,0.0
2108,Barbados,2023,0.0,0.11,0.021111,0.001,0.0,0.0,0.0,0.0
2109,Barbados,2024,0.0,0.11,0.021111,0.001,0.0,0.0,0.0,0.0
2186,Belarus,2000,0.0,4.371,0.0,0.0,0.0,0.0,0.0,0.0
2187,Belarus,2001,0.0,4.371,0.0,0.0,0.0,0.0,0.0,0.0
2188,Belarus,2002,0.0,5.626,0.0,0.0,0.0,0.0,0.0,0.0
2189,Belarus,2003,0.0,5.841,0.0,0.0,0.0,0.0,0.0,0.0
2190,Belarus,2004,0.0,5.841,0.0,0.0,0.0,0.0,0.0,0.0
2191,Belarus,2005,0.0,6.056,0.0,0.0,0.0,0.0,0.0,0.0
2192,Belarus,2006,0.0,6.056,0.0,0.0,0.0,0.0,0.0,0.0
2193,Belarus,2007,0.0,6.126,0.0,0.0,0.0,0.0,0.0,0.0
2194,Belarus,2008,0.0,6.364,0.0,0.0,0.0,0.0,0.0,0.0
2195,Belarus,2009,0.0,6.586,0.0,0.0,0.0,0.0,0.0,0.0
2196,Belarus,2010,0.0,6.586,0.0,0.0,0.0,0.0,0.0,0.0
2197,Belarus,2011,0.0,6.651,0.0,0.0,0.0,0.0,0.0,0.0
2198,Belarus,2012,0.0,7.051,0.0,0.0,0.0,0.0,0.0,0.0
2199,Belarus,2013,0.0,7.173,0.0,0.0,0.0,0.0,0.0,0.0
2200,Belarus,2014,0.0,8.092,0.005267487499999999,0.0,0.0,0.0,0.0,0.0
2201,Belarus,2015,0.0,8.092,0.005267487499999999,0.0,0.0,0.0,0.0,0.0
2202,Belarus,2016,0.0,8.092,0.04129550625,0.0,0.0,0.0,0.0,0.0
2203,Belarus,2017,0.0,8.092,0.14232975625,0.0,0.0,0.0,0.0,0.0
2204,Belarus,2018,0.0,8.162,0.1436920375,0.0,0.0,0.0,0.0,0.0
2205,Belarus,2019,0.0,8.232,0.1436920375,0.0,0.0,0.0,0.0,0.0
2206,Belarus,2020,0.0,8.182,0.1491411625,0.0,0.0,0.0,0.0,0.0
2207,Belarus,2021,0.0,8.182,0.26041163125000005,0.0,0.0,1.194,0.0,0.0
2208,Belarus,2022,0.0,8.237,0.26041163125000005,0.0,0.0,1.194,0.0,0.0
2209,Belarus,2023,0.0,8.352,0.26041163125000005,0.0,0.0,2.388,0.0,0.0
2210,Belarus,2024,0.0,9.163200000000002,0.26041163125000005,0.0,0.0,2.388,0.0,0.0
2314,Belgium,2000,2.593,2.1528,0.0,0.0,1.308,6.207,0.325,0.0
2315,Belgium,2001,2.46,2.6078,0.0,0.0,1.308,6.207,0.325,0.0
2316,Belgium,2002,2.46,2.6078,0.0,0.0,1.308,6.207,0.325,0.0
2317,Belgium,2003,2.46,2.6078,0.0,0.0,1.308,6.207,0.325,0.0
2318,Belgium,2004,2.46,2.6078,0.0,0.013,1.308,6.207,0.325,0.0
2319,Belgium,2005,2.46,2.994,0.0,0.025,1.308,6.207,0.325,0.0
2320,Belgium,2006,2.119,3.11,0.0,0.047,1.308,6.207,0.325,0.0
2321,Belgium,2007,2.119,3.11,0.0,0.086,1.308,6.207,0.325,0.0
2322,Belgium,2008,2.119,3.376,0.0,0.096,1.308,6.207,0.325,0.0
2323,Belgium,2009,1.867,3.516,0.0,0.164,1.308,6.207,0.355,0.0
2324,Belgium,2010,1.41,4.34,0.0,0.363,1.308,6.207,0.4,0.0
2325,Belgium,2011,1.41,5.218,0.0384,0.537,1.308,6.207,0.4,0.0
2326,Belgium,2012,1.15,5.218,0.0384,0.758,1.308,6.207,0.4,0.0
2327,Belgium,2013,0.56,5.218,0.0384,1.085,1.308,6.207,0.4,0.0
2328,Belgium,2014,0.56,5.218,0.0384,1.139,1.308,6.207,0.4,0.0
2329,Belgium,2015,0.56,5.218,0.052842,1.292,1.308,6.207,0.4,0.0
2330,Belgium,2016,0.0,5.218,0.052842,1.341,1.308,6.207,0.4,0.0
2331,Belgium,2017,0.0,5.218,0.052842,1.575,1.308,6.207,0.4,0.0
2332,Belgium,2018,0.0,5.218,0.057975,1.966,1.308,6.207,0.4,0.0
2333,Belgium,2019,0.0,5.218,0.153675,2.433,1.308,6.207,0.4,0.0
2334,Belgium,2020,0.0,5.218,0.177165,3.194,1.308,6.207,0.32,0.0
2335,Belgium,2021,0.0,5.218,0.177165,3.325,1.308,6.207,0.32,0.0
2336,Belgium,2022,0.0,5.218,0.177165,3.468,1.308,5.151,0.32,0.0
2337,Belgium,2023,0.0,5.113,0.177165,3.518,1.308,4.096,0.115,0.0
2338,Belgium,2024,0.0,5.073,0.194565,3.56,1.308,4.096,0.115,0.0
2379,Belize,2022,0.0,0.0,0.008199999999999999,0.0,0.0,0.0,0.0,0.0
2380,Belize,2023,0.0,0.0,0.008199999999999999,0.0,0.0,0.0,0.0,0.0
2381,Belize,2024,0.0,0.0,0.008199999999999999,0.0,0.0,0.0,0.0,0.0
2477,Benin,2019,0.0,0.1274,0.0,0.0,0.0,0.0,0.0,0.0
2478,Benin,2020,0.0,0.1274,0.0,0.0,0.0,0.0,0.0,0.0
2479,Benin,2021,0.0,0.1274,0.0,0.0,0.0,0.0,0.0,0.0
2480,Benin,2022,0.0,0.1274,0.02175,0.0,0.0,0.0,0.0,0.0
2481,Benin,2023,0.0,0.1274,0.02175,0.0,0.0,0.0,0.0,0.0
2482,Benin,2024,0.0,0.1274,0.02175,0.0,0.0,0.0,0.0,0.0
2564,Bermuda,2005,0.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0
2565,Bermuda,2006,0.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0
2566,Bermuda,2007,0.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0
2567,Bermuda,2008,0.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0
2568,Bermuda,2009,0.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0
2569,Bermuda,2010,0.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0
2570,Bermuda,2011,0.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0
2571,Bermuda,2012,0.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0
2572,Bermuda,2013,0.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0
2573,Bermuda,2014,0.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0
2574,Bermuda,2015,0.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0
2575,Bermuda,2016,0.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0
2576,Bermuda,2017,0.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0
2577,Bermuda,2018,0.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0
2578,Bermuda,2019,0.0,0.058,0.0,0.0,0.0,0.0,0.0,0.0
2579,Bermuda,2020,0.0,0.114,0.0,0.0,0.0,0.0,0.0,0.0
2580,Bermuda,2021,0.0,0.114,0.006,0.0,0.0,0.0,0.0,0.0
2581,Bermuda,2022,0.0,0.114,0.006,0.0,0.0,0.0,0.0,0.0
2582,Bermuda,2023,0.0,0.114,0.006,0.0,0.0,0.0,0.0,0.0
2583,Bermuda,2024,0.0,0.114,0.006,0.0,0.0,0.0,0.0,0.0
2686,Bhutan,2000,0.0,0.0,0.0,0.0,0.336,0.0,0.0,0.0
2687,Bhutan,2001,0.0,0.0,0.0,0.0,0.396,0.0,0.0,0.0
2688,Bhutan,2002,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0
2689,Bhutan,2003,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0
2690,Bhutan,2004,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0
2691,Bhutan,2005,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0
2692,Bhutan,2006,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0
2693,Bhutan,2007,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0
2694,Bhutan,2008,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0
2695,Bhutan,2009,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0
2696,Bhutan,2010,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0
2697,Bhutan,2011,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0
2698,Bhutan,2012,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0
2699,Bhutan,2013,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0
2700,Bhutan,2014,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0
2701,Bhutan,2015,0.0,0.0,0.0,0.0,1.606,0.0,0.0,0.0
2702,Bhutan,2016,0.0,0.0,0.0,0.0,1.606,0.0,0.0,0.0
2703,Bhutan,2017,0.0,0.0,0.0,0.0,1.606,0.0,0.0,0.0
2704,Bhutan,2018,0.0,0.0,0.0,0.0,1.606,0.0,0.0,0.0
2705,Bhutan,2019,0.0,0.0,0.0,0.0,2.326,0.0,0.0,0.0
2706,Bhutan,2020,0.0,0.0,0.0,0.0,2.326,0.0,0.0,0.0
2707,Bhutan,2021,0.0,0.0,0.0,0.0,2.326,0.0,0.0,0.0
2708,Bhutan,2022,0.0,0.0,0.0,0.0,2.326,0.0,0.0,0.0
2709,Bhutan,2023,0.0,0.0,0.0,0.0,2.326,0.0,0.0,0.0
2710,Bhutan,2024,0.0,0.0,0.0,0.0,2.326,0.0,0.0,0.0
2813,Bolivia,2000,0.0,0.187,0.0,0.0,0.161,0.0,0.0,0.0
2814,Bolivia,2001,0.0,0.187,0.0,0.0,0.161,0.0,0.0,0.0
2815,Bolivia,2002,0.0,0.187,0.0,0.0,0.212,0.0,0.0,0.0
2816,Bolivia,2003,0.0,0.187,0.0,0.0,0.212,0.0,0.0,0.0
2817,Bolivia,2004,0.0,0.187,0.0,0.0,0.212,0.0,0.0,0.0
2818,Bolivia,2005,0.0,0.187,0.0,0.0,0.212,0.0,0.0,0.0
2819,Bolivia,2006,0.0,0.187,0.0,0.0,0.212,0.0,0.0,0.0
2820,Bolivia,2007,0.0,0.187,0.0,0.0,0.212,0.0,0.0,0.0
2821,Bolivia,2008,0.0,0.187,0.0,0.0,0.212,0.0,0.0,0.0
2822,Bolivia,2009,0.0,0.187,0.0,0.0,0.212,0.0,0.0,0.0
2823,Bolivia,2010,0.0,0.187,0.0,0.0,0.212,0.0,0.0,0.0
2824,Bolivia,2011,0.0,0.187,0.0,0.003,0.212,0.0,0.0,0.0
2825,Bolivia,2012,0.0,0.394,0.0,0.003,0.212,0.0,0.0,0.0
2826,Bolivia,2013,0.0,0.44680000000000003,0.0,0.003,0.212,0.0,0.0,0.0
2827,Bolivia,2014,0.0,0.4968,0.00435,0.003,0.212,0.0,0.0,0.0
2828,Bolivia,2015,0.0,0.4968,0.00435,0.003,0.212,0.0,0.0,0.0
2829,Bolivia,2016,0.0,0.4968,0.00435,0.027,0.212,0.0,0.0,0.0
2830,Bolivia,2017,0.0,0.4968,0.009222,0.027,0.332,0.0,0.0,0.0
2831,Bolivia,2018,0.0,0.4968,0.0660775,0.027,0.456,0.0,0.0,0.0
2832,Bolivia,2019,0.0,1.2894,0.1160775,0.027,0.456,0.0,0.0,0.0
2833,Bolivia,2020,0.0,1.4219000000000002,0.1160775,0.027,0.456,0.0,0.0,0.0
2834,Bolivia,2021,0.0,1.9452,0.16607750000000002,0.135,0.659,0.0,0.0,0.0
2835,Bolivia,2022,0.0,1.9452,0.16840525,0.135,0.659,0.0,0.0,0.0
2836,Bolivia,2023,0.0,1.9452,0.16840525,0.135,0.659,0.0,0.0,0.0
2837,Bolivia,2024,0.0,1.9452,0.16840525,0.135,0.659,0.0,0.0,0.0
2881,"Bonaire, Sint Eustatius, and Saba",2013,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0
2882,"Bonaire, Sint Eustatius, and Saba",2014,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0
2883,"Bonaire, Sint Eustatius, and Saba",2015,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0
2884,"Bonaire, Sint Eustatius, and Saba",2016,0.0,0.0,0.0,0.011,0.0,0.0,0.0,0.0
2885,"Bonaire, Sint Eustatius, and Saba",2017,0.0,0.0,0.0040999999999999995,0.011,0.0,0.0,0.0,0.0
2886,"Bonaire, Sint Eustatius, and Saba",2018,0.0,0.0,0.0040999999999999995,0.011,0.0,0.0,0.0,0.0
2887,"Bonaire, Sint Eustatius, and Saba",2019,0.0,0.0,0.0040999999999999995,0.011,0.0,0.0,0.0,0.0
2888,"Bonaire, Sint Eustatius, and Saba",2020,0.0,0.0,0.0040999999999999995,0.011,0.0,0.0,0.0,0.0
2889,"Bonaire, Sint Eustatius, and Saba",2021,0.0,0.0,0.0040999999999999995,0.011,0.0,0.0,0.0,0.0
2890,"Bonaire, Sint Eustatius, and Saba",2022,0.0,0.0,0.0040999999999999995,0.011,0.0,0.0,0.0,0.0
2891,"Bonaire, Sint Eustatius, and Saba",2023,0.0,0.0,0.0040999999999999995,0.011,0.0,0.0,0.0,0.0
2892,"Bonaire, Sint Eustatius, and Saba",2024,0.0,0.0,0.0040999999999999995,0.011,0.0,0.0,0.0,0.0
2995,Bosnia and Herzegovina,2000,1.79,0.0,0.0,0.0,2.001,0.0,0.0,0.0
2996,Bosnia and Herzegovina,2001,1.79,0.0,0.0,0.0,2.001,0.0,0.0,0.0
2997,Bosnia and Herzegovina,2002,1.79,0.0,0.0,0.0,2.001,0.0,0.0,0.0
2998,Bosnia and Herzegovina,2003,1.79,0.0,0.0,0.0,2.001,0.0,0.0,0.0
2999,Bosnia and Herzegovina,2004,1.79,0.0,0.0,0.0,2.001,0.0,0.0,0.0
3000,Bosnia and Herzegovina,2005,1.79,0.0,0.0,0.0,2.001,0.0,0.0,0.0
3001,Bosnia and Herzegovina,2006,1.79,0.0,0.0,0.0,2.001,0.0,0.0,0.0
3002,Bosnia and Herzegovina,2007,1.79,0.0,0.0,0.0,2.001,0.0,0.0,0.0
3003,Bosnia and Herzegovina,2008,1.79,0.0,0.0,0.0,2.001,0.0,0.0,0.0
3004,Bosnia and Herzegovina,2009,1.79,0.0,0.0,0.0,2.001,0.0,0.0,0.0
3005,Bosnia and Herzegovina,2010,1.79,0.0,0.0,0.0,2.061,0.0,0.0,0.0
3006,Bosnia and Herzegovina,2011,1.79,0.0,0.0,0.0,2.061,0.0,0.0,0.0
3007,Bosnia and Herzegovina,2012,1.79,0.0,0.0,0.0,2.061,0.0,0.0,0.0
3008,Bosnia and Herzegovina,2013,1.79,0.0,0.0,0.0,2.061,0.0,0.0,0.0
3009,Bosnia and Herzegovina,2014,1.79,0.0,0.0,0.0,2.061,0.0,0.0,0.0
3010,Bosnia and Herzegovina,2015,1.79,0.0,0.0,0.0,2.061,0.0,0.0,0.0
3011,Bosnia and Herzegovina,2016,2.09,0.0,0.0,0.0,2.061,0.0,0.0,0.0
3012,Bosnia and Herzegovina,2017,2.09,0.0,0.0,0.0,2.061,0.0,0.0,0.0
3013,Bosnia and Herzegovina,2018,2.09,0.0,0.0,0.051,2.061,0.0,0.0,0.0
3014,Bosnia and Herzegovina,2019,2.09,0.0,0.0,0.087,2.061,0.0,0.0,0.0
3015,Bosnia and Herzegovina,2020,2.09,0.0,0.0,0.087,2.061,0.0,0.0,0.0
3016,Bosnia and Herzegovina,2021,2.09,0.0,0.0,0.135,2.061,0.0,0.0,0.0
3017,Bosnia and Herzegovina,2022,2.09,0.0,0.0,0.135,2.061,0.0,0.0,0.0
3018,Bosnia and Herzegovina,2023,2.09,0.0,0.03915,0.135,2.061,0.0,0.0,0.0
3019,Bosnia and Herzegovina,2024,2.09,0.0,0.09135,0.219,2.061,0.0,0.0,0.0
3097,Botswana,2000,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3098,Botswana,2001,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3099,Botswana,2002,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3100,Botswana,2003,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3101,Botswana,2004,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3102,Botswana,2005,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3103,Botswana,2006,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3104,Botswana,2007,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3105,Botswana,2008,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3106,Botswana,2009,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3107,Botswana,2010,0.132,0.07,0.0,0.0,0.0,0.0,0.0,0.0
3108,Botswana,2011,0.132,0.07,0.0,0.0,0.0,0.0,0.0,0.0
3109,Botswana,2012,0.132,0.07,0.0,0.0,0.0,0.0,0.0,0.0
3110,Botswana,2013,0.432,0.07,0.0,0.0,0.0,0.0,0.0,0.0
3111,Botswana,2014,0.732,0.07,0.0,0.0,0.0,0.0,0.0,0.0
3112,Botswana,2015,0.732,0.07,0.0,0.0,0.0,0.0,0.0,0.0
3113,Botswana,2016,0.732,0.07,0.0,0.0,0.0,0.0,0.0,0.0
3114,Botswana,2017,0.732,0.07,0.0044,0.0,0.0,0.0,0.0,0.0
3115,Botswana,2018,0.732,0.07,0.015700000000000002,0.0,0.0,0.0,0.0,0.0
3116,Botswana,2019,0.732,0.07,0.015700000000000002,0.0,0.0,0.0,0.0,0.0
3117,Botswana,2020,0.732,0.07,0.015700000000000002,0.0,0.0,0.0,0.0,0.0
3118,Botswana,2021,0.732,0.07,0.015700000000000002,0.0,0.0,0.0,0.0,0.0
3119,Botswana,2022,0.732,0.07,0.015700000000000002,0.0,0.0,0.0,0.0,0.0
